School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Charleston,26.28,14.54,40.82,2,3,1
College Preparatory,18.91,19.14,38.05,4,1,2
Maplewood-Richmond Hts.,18.87,18.14,37.01,5,2,3
Central (New Madrid County),15.31,10.84,26.15,8,10,4
Lafayette County,12.85,12.48,25.33,12,7,5
John Burroughs,8.74,14.11,22.86,23,4,6
Fatima,12.22,9.54,21.75,13,14,7
Lutheran North,11.42,10.3,21.72,15,12,8
Carnahan,12.87,8.59,21.46,11,17,9
Cardinal Ritter,16.08,4.45,20.53,7,32,10
St. Pius X (Kansas City),9.99,10.44,20.43,20,11,11
Cuba,26.78,-9.79,16.99,1,104,12
Lutheran St. Charles,10.23,6.41,16.64,18,25,13
Cameron,4.67,10.93,15.6,44,9,14
Maryville,5.61,9.97,15.58,39,13,15
Hogan Prep Academy Charter,14.66,0.17,14.83,10,53,16
North Technical,7.47,6.42,13.88,25,24,17
Caruthersville,23.93,-10.83,13.1,3,108,18
Clearwater,7.45,5.47,12.92,26,28,19
Knob Noster,3.67,9.11,12.78,50,15,20
Blair Oaks,10.16,2.53,12.69,19,35,21
Southern Boone,10.69,1.99,12.69,16,37,22
Butler,-0.64,13.13,12.49,69,5,23
Richmond,6.44,5.95,12.38,34,27,24
Eugene,17.85,-5.53,12.32,6,89,25
Barstow,7.31,4.7,12.01,29,29,26
Mt. Vernon,5.0,6.6,11.6,43,22,27
Alton,10.63,0.96,11.6,17,44,28
Whitfield,2.3,8.93,11.22,55,16,29
Lawson,4.18,7.03,11.21,48,19,30
Winfield,3.05,6.89,9.95,52,20,31
St. Paul Lutheran (Concordia),-3.52,12.84,9.31,81,6,32
Veritas Christian Academy,9.68,-0.47,9.21,21,58,33
O'Hara,7.21,1.9,9.11,30,38,34
Brentwood,7.37,1.69,9.05,28,40,35
Principia,7.12,1.86,8.98,31,39,36
Hallsville,8.49,0.1,8.59,24,54,37
Hartville,7.41,0.86,8.27,27,45,38
Bishop LeBlond,-3.9,12.09,8.19,83,8,39
Dixon,15.11,-7.09,8.01,9,95,40
Clever,3.4,4.57,7.97,51,31,41
Doniphan,6.27,1.59,7.86,35,41,42
Highland,9.32,-2.11,7.2,22,69,43
Palmyra,11.94,-4.85,7.09,14,81,44
Orchard Farm,-1.34,8.18,6.85,74,18,45
Derrick Thomas Academy,3.73,2.47,6.2,49,36,46
Clark County,-0.72,6.66,5.94,70,21,47
Liberty (Mountain View),5.53,0.34,5.86,40,52,48
California,1.76,3.93,5.69,59,33,49
Boonville,0.9,4.6,5.5,61,30,50
Trenton,5.85,-0.47,5.38,38,57,51
Summit Christian Academy,5.91,-0.54,5.37,37,59,52
St. Pius X (Festus),5.93,-1.28,4.64,36,63,53
Diamond,-2.07,6.32,4.25,75,26,54
Licking,2.5,1.05,3.55,54,43,55
University Academy Charter,2.9,0.45,3.35,53,50,56
Central (Kansas City),4.63,-1.32,3.31,45,64,57
Versailles,2.03,0.64,2.66,56,46,58
Hollister,-0.63,2.82,2.19,68,34,59
Seneca,1.84,-0.24,1.6,58,56,60
West County,4.53,-3.96,0.57,46,76,61
Lamar,0.06,0.45,0.51,64,51,62
Lift for Life Academy Charter,0.23,-0.64,-0.41,62,60,63
Cabool,6.77,-7.31,-0.53,32,97,64
Holden,-1.13,0.56,-0.57,72,49,65
Fair Grove,5.33,-6.25,-0.92,41,93,66
Trinity Catholic,6.52,-7.67,-1.15,33,98,67
Ash Grove,1.9,-3.29,-1.39,57,74,68
John F. Kennedy,-2.53,1.11,-1.42,78,42,69
Macon,0.07,-1.73,-1.66,63,68,70
St. James,-2.38,0.57,-1.81,76,48,71
