School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
West Platte,9.54,11.09,20.63,9,2,1
Sparta,9.48,10.41,19.89,11,4,2
Hayti,7.27,11.04,18.31,18,3,3
Holcomb,4.16,13.71,17.87,24,1,4
Oran,15.51,1.71,17.22,2,34,5
Northeast (Cairo),11.63,5.33,16.96,6,15,6
Canton,13.29,3.11,16.4,4,29,7
Iberia,7.5,8.63,16.14,16,5,8
Bernie,9.53,5.61,15.14,10,14,9
Portageville,8.86,6.25,15.11,12,12,10
Advance,12.6,1.74,14.34,5,33,11
Albany,7.51,6.7,14.21,15,9,12
Gallatin,8.44,5.32,13.76,13,16,13
Putnam County,14.38,-1.94,12.44,3,56,14
Crossroads College Preparatory,7.27,4.39,11.67,17,19,15
Sacred Heart,9.73,1.15,10.88,8,36,16
Winona,6.21,4.15,10.36,20,21,17
Billings,19.0,-9.17,9.83,1,92,18
Schuyler County,2.67,6.36,9.03,29,11,19
Vienna,0.03,8.44,8.47,42,6,20
St. Joseph Christian,0.03,7.35,7.38,41,8,21
Knox County,0.71,6.55,7.26,38,10,22
Cole Camp,6.36,0.55,6.91,19,39,23
Tipton,0.45,3.88,4.34,40,22,24
Elsberry,-0.09,4.33,4.24,43,20,25
East Buchanan,-2.4,5.87,3.47,52,13,26
Crane,4.25,-1.55,2.7,23,52,27
Mid-Buchanan,-1.18,3.57,2.39,48,24,28
St. Mary's (Independence),2.29,-0.23,2.06,31,42,29
Bismarck,7.65,-6.22,1.43,14,78,30
Osceola,5.8,-5.28,0.51,21,72,31
South Shelby,3.31,-2.94,0.37,25,60,32
Chaffee,3.01,-2.87,0.14,26,59,33
Neelyville,2.77,-2.79,-0.02,28,58,34
Bloomfield,0.97,-1.22,-0.24,35,48,35
Marceline,-3.99,3.59,-0.39,61,23,36
Louisiana,0.83,-1.26,-0.43,37,49,37
Maysville,-8.33,7.51,-0.82,83,7,38
North Platte,-1.78,0.68,-1.11,50,38,39
Crystal City,-3.11,1.82,-1.29,57,31,40
Linn,-5.09,3.44,-1.65,67,27,41
Thayer,-7.0,5.0,-2.0,79,17,42
Fordland,-3.55,1.27,-2.28,58,35,43
Gainesville,1.15,-3.49,-2.34,34,64,44
