School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Drexel,13.54,8.51,22.05,1,8,1
St. Elizabeth,13.0,3.07,16.07,2,16,2
Leopold,8.17,7.82,15.98,8,10,3
Stanberry,5.7,8.16,13.86,12,9,4
Eminence,11.98,1.78,13.75,4,20,5
North Andrew,4.89,8.58,13.47,14,6,6
Meadville,2.99,9.11,12.1,19,5,7
Braymer,5.79,5.62,11.41,11,13,8
Summersville,9.66,1.67,11.33,5,21,9
Glasgow,-3.87,13.87,10.0,41,1,10
Mound City,-2.28,11.8,9.51,32,3,11
DeKalb,-0.92,10.21,9.3,28,4,12
Rock Port,-3.44,12.26,8.82,39,2,13
Mercer,6.34,0.76,7.1,10,24,14
Wellington-Napoleon,4.32,2.78,7.1,15,17,15
Ridgeway,3.11,3.18,6.29,18,15,16
North Shelby,-2.84,8.56,5.72,33,7,17
Fair Play,9.02,-4.08,4.94,6,44,18
King City,-2.99,7.79,4.8,34,11,19
Nodaway-Holt,2.16,2.44,4.59,21,19,20
Risco,12.42,-7.9,4.52,3,60,21
Marion County,0.84,2.58,3.42,23,18,22
Polo,3.9,-2.71,1.19,17,33,23
South Nodaway,4.16,-3.1,1.06,16,36,24
Hardin-Central,0.44,0.29,0.74,25,27,25
Scott County Central,7.02,-6.44,0.59,9,56,26
Community,-3.89,3.53,-0.36,42,14,27
Worth County,2.83,-3.66,-0.83,20,40,28
Newtown-Harris,5.69,-6.82,-1.13,13,58,29
Linn County,-1.96,0.78,-1.18,31,23,30
Everton,8.73,-10.13,-1.4,7,72,31
Pilot Grove,0.24,-1.78,-1.54,26,32,32
Oak Ridge,-3.66,0.33,-3.33,40,25,33
Northeast Nodaway,-4.77,0.32,-4.45,47,26,34
Clarkton,0.93,-5.87,-4.94,22,54,35
La Plata,-4.85,-0.38,-5.23,48,29,36
Naylor,-3.24,-4.23,-7.47,36,46,37
North Harrison,-6.8,-1.45,-8.25,50,31,38
Union Star,-8.36,-0.14,-8.49,59,28,39
Chamois,-15.26,6.09,-9.16,79,12,40
Gideon,-6.35,-3.7,-10.05,49,41,41
Stewartsville,-7.42,-2.81,-10.23,53,34,42
Otterville,-7.85,-2.81,-10.66,55,35,43
Osborn,-7.02,-3.93,-10.96,52,43,44
Macon County with Bucklin,-7.84,-3.38,-11.22,54,38,45
Tuscumbia,-1.07,-10.85,-11.92,29,75,46
Prairie Home,-8.53,-3.39,-11.92,61,39,47
Leeton,-8.33,-4.17,-12.5,58,45,48
Bevier,-4.31,-8.51,-12.82,44,62,49
Macks Creek,-3.35,-9.62,-12.96,37,68,50
Dadeville,-4.37,-8.87,-13.24,45,63,51
Atlanta,-3.38,-9.97,-13.36,38,70,52
North Pemiscot,-0.67,-13.43,-14.1,27,78,53
Hurley,0.8,-15.13,-14.33,24,88,54
Grundy County,-4.76,-10.36,-15.12,46,74,55
Walnut Grove,-14.49,-1.03,-15.52,77,30,56
Verona,-12.33,-3.28,-15.6,71,37,57
Northwest (Hughesville),-18.48,1.67,-16.82,91,22,58
Richland (Essex),-1.59,-15.89,-17.48,30,90,59
Novinger,-12.18,-5.54,-17.72,69,51,60
North Nodaway,-12.34,-5.53,-17.87,72,49,61
Niangua,-11.57,-6.68,-18.25,65,57,62
Delta (Deering),-15.36,-3.74,-19.11,80,42,63
Green City,-14.99,-4.47,-19.46,78,47,64
Humansville,-8.29,-11.4,-19.69,57,76,65
Hermitage,-16.24,-4.52,-20.77,83,48,66
Northwestern (Mendon),-8.4,-12.39,-20.79,60,77,67
Jamestown,-11.84,-9.08,-20.92,67,65,68
Golden City,-12.0,-9.05,-21.05,68,64,69
Lockwood,-15.53,-6.05,-21.58,81,55,70
Wheatland,-3.18,-18.58,-21.77,35,99,71
Chilhowee,-16.34,-5.58,-21.92,84,52,72
Lutie,-14.27,-9.12,-23.39,76,66,73
Weaubleau,-8.2,-15.91,-24.11,56,91,74
Thomas Jefferson Independent Day,-19.88,-5.54,-25.42,93,50,75
Norborne,-10.05,-15.53,-25.57,62,89,76
Bell City,-6.96,-18.73,-25.69,51,100,77
McKinley Classical Leadership,-16.75,-9.34,-26.09,86,67,78
Appleton City,-17.07,-9.96,-27.03,88,69,79
Exeter,-17.22,-10.14,-27.37,89,73,80
Gilman City,-22.93,-5.86,-28.8,101,53,81
Zalma,-11.46,-17.42,-28.88,63,96,82
Bronaugh,-4.1,-25.18,-29.29,43,110,83
Calvary Lutheran,-21.85,-7.46,-29.31,99,59,84
Bunceton,-13.59,-16.45,-30.05,75,94,85
Lesterville,-22.59,-8.03,-30.62,100,61,86
Hale,-12.46,-18.35,-30.81,74,98,87
Climax Springs,-16.53,-14.31,-30.84,85,81,88
Halfway,-12.45,-19.92,-32.38,73,101,89
Bradleyville,-11.52,-20.97,-32.48,64,103,90
Madison,-15.73,-17.54,-33.27,82,97,91
Higbee,-23.63,-10.01,-33.64,104,71,92
Bunker,-11.72,-21.93,-33.65,66,106,93
Ballard,-19.61,-14.88,-34.49,92,87,94
Calhoun,-12.23,-22.37,-34.6,70,108,95
Wentworth Military Academy,-21.16,-13.6,-34.77,98,79,96
Orrick,-20.45,-14.74,-35.19,96,85,97
The Fulton School,-21.14,-14.87,-36.01,97,86,98
Montrose,-20.3,-16.32,-36.62,95,93,99
Brashear,-23.06,-14.52,-37.58,102,83,100
Brunswick,-23.28,-14.41,-37.69,103,82,101
Tri-County,-17.91,-20.46,-38.37,90,102,102
Keytesville,-26.07,-14.72,-40.79,107,84,103
Missouri School for the Deaf,-16.81,-24.41,-41.22,87,109,104
Cainsville,-25.42,-16.03,-41.45,106,92,105
Miami (Amoret),-27.73,-14.07,-41.8,110,80,106
Delta,-20.2,-21.71,-41.92,94,105,107
Chadwick,-27.38,-17.16,-44.54,109,95,108
Kingsville,-31.08,-21.97,-53.05,111,107,109
Marquand-Zion,-25.03,-28.63,-53.66,105,114,110
Koshkonong,-27.07,-27.4,-54.47,108,112,111
Northeast Vernon County,-36.13,-26.26,-62.39,113,111,112
Hume,-37.81,-27.79,-65.6,115,113,113
Malta Bend,-36.31,-32.38,-68.69,114,115,114
Bosworth,-33.76,-35.96,-69.73,112,116,115
Breckenridge,-55.02,-21.39,-76.41,116,104,116
